"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"DAE3C13A5FAAB089","classic_bike","2023-12-29 16:02:20","2023-12-29 16:10:17","Brunswick St","JC023","Communipaw & Berry Lane","JC084",40.72401619,-74.050550103,40.71435836870427,-74.06661093235016,"member"
"1EC6BE46ACF2DE11","classic_bike","2023-12-06 01:58:32","2023-12-06 02:04:48","Brunswick St","JC023","Oakland Ave","JC022",40.724134684,-74.050686002,40.7376037,-74.0524783,"casual"
"105CA439B9CBF57C","classic_bike","2023-12-06 20:15:11","2023-12-06 20:21:02","Brunswick St","JC023","Oakland Ave","JC022",40.72399044,-74.050639033,40.7376037,-74.0524783,"member"
"DC1C46F6090FA1DB","classic_bike","2023-12-09 13:54:19","2023-12-09 13:56:48","Brunswick St","JC023","Manila & 1st","JC082",40.723983169,-74.050732374,40.721650724879986,-74.04288411140442,"casual"
"04EAEAAD6D32A664","classic_bike","2023-12-02 17:30:34","2023-12-02 17:37:26","Brunswick St","JC023","Riverview Park","JC057",40.724011302,-74.050686479,40.7443187,-74.0439909,"member"
"33816741A122D07A","classic_bike","2023-12-22 14:04:55","2023-12-22 14:14:07","Brunswick St","JC023","Exchange Pl","JC116",40.723938346,-74.050669789,40.71636596185077,-74.034343957901,"member"
"53769679893DC0F5","classic_bike","2023-12-21 09:11:18","2023-12-21 09:19:30","Brunswick St","JC023","Exchange Pl","JC116",40.7241765,-74.0506564,40.71636596185077,-74.034343957901,"member"
"304D1029810D65D9","classic_bike","2023-12-06 09:36:23","2023-12-06 09:43:54","Brunswick St","JC023","Exchange Pl","JC116",40.7241765,-74.0506564,40.71636596185077,-74.034343957901,"member"
"7EBB66B8C0D28047","classic_bike","2023-12-18 09:31:52","2023-12-18 09:38:17","Brunswick St","JC023","Exchange Pl","JC116",40.723973989,-74.050734043,40.71636596185077,-74.034343957901,"member"
"C83F80D805E8E6A2","classic_bike","2023-12-11 09:36:16","2023-12-11 09:42:49","Brunswick St","JC023","Exchange Pl","JC116",40.7241765,-74.0506564,40.71636596185077,-74.034343957901,"member"
"8D34ADC6D8BB3A2B","classic_bike","2023-12-08 15:25:03","2023-12-08 15:28:05","Brunswick St","JC023","Manila & 1st","JC082",40.7241765,-74.0506564,40.721650724879986,-74.04288411140442,"member"
"F92AFD692DA2C2D9","classic_bike","2023-12-24 19:42:49","2023-12-24 19:46:40","Brunswick St","JC023","Manila & 1st","JC082",40.7241765,-74.0506564,40.721650724879986,-74.04288411140442,"member"
